scenario_id,category,config_id,top10_score_mean,top10_score_median,top10_score_sd,top1_top10_score_gap,candidate_score_mean,candidate_score_median,candidate_score_sd,candidate_score_p10,candidate_score_p90,candidate_score_p90_p10_gap,candidate_fraction_at_least_095,fixed_reference_history_match,artist_hhi,artist_max_share,genre_hhi,genre_max_share,latency_median_ms
coherent_pop_h1,coherent_multi_track_history,without_energy_cosine,0.9922624156517938,0.9918718688963919,0.002810034558383773,0.009812199425870194,0.8921094169691248,0.931738566719287,0.11353351507388526,0.7574569035687078,0.9811526380145642,0.22369573444585644,0.406,0.9077354523707573,0.10000000000000002,0.1,0.09500000000000001,0.15,4.475500027183443
coherent_pop_h1,coherent_multi_track_history,without_valence_cosine,0.9966100910711063,0.9965884369478449,0.001678776784448455,0.004802104312252253,0.913555185735325,0.9499810417326788,0.1057609303952424,0.7858901016020877,0.9867294074510601,0.20083930584897236,0.5,0.8809992361383521,0.10000000000000002,0.1,0.09500000000000001,0.1,4.118499986361712
coherent_pop_h1,coherent_multi_track_history,without_energy_valence_cosine,0.9957685356225427,0.9949532747626181,0.0019204569491949749,0.005301031162853409,0.8986357148088739,0.933876516136861,0.1027385031960977,0.7761596175000426,0.9833035763367907,0.20714395883674808,0.416,0.8767405184815181,0.10000000000000002,0.1,0.10000000000000002,0.1,4.200599971227348
coherent_pop_h3,coherent_multi_track_history,current_cosine,0.9931825091070547,0.9923389246585221,0.0018445427664013038,0.005733196244482541,0.9092033471331349,0.9411306429053918,0.0960165275218604,0.8130728251587495,0.9796809271753752,0.1666081020166258,0.422,0.9142644970072887,0.10000000000000002,0.1,0.09500000000000001,0.1,3.7707999581471086
coherent_pop_h3,coherent_multi_track_history,current_euclidean,0.9222973916651889,0.9227570302637559,0.009690598379080472,0.029340312191332707,0.7715393413402492,0.7790284433418702,0.08408825602787663,0.6678428543397887,0.8692612059170194,0.20141835157723065,0.0,0.9244766696834474,0.10000000000000002,0.1,0.09500000000000001,0.1,2.994399983435869
coherent_pop_h3,coherent_multi_track_history,equal_cosine,0.9924369317108771,0.9923206270424035,0.0020908714367132543,0.0070814864863423255,0.8983603838562239,0.9357338246260136,0.10735668090765867,0.7744020675798513,0.9786607440089963,0.20425867642914497,0.38,0.9251521228814272,0.10000000000000002,0.1,0.09000000000000002,0.1,3.9697999600321054
coherent_pop_h3,coherent_multi_track_history,equal_euclidean,0.9276600427634605,0.9252862560758591,0.008950134427131889,0.02443666641399489,0.7801853070407635,0.8064910253971822,0.09666482932885034,0.637607260695458,0.8762145183749693,0.2386072576795113,0.0,0.9276600427634605,0.10000000000000002,0.1,0.10500000000000001,0.15,2.3732000263407826
coherent_pop_h3,coherent_multi_track_history,literature_cosine,0.9956217394680309,0.9955937153005014,0.0011764605971225914,0.0034387342263756393,0.9209026947219991,0.9521497090126948,0.09645540645085167,0.8370860903410119,0.9832887368654823,0.14620264652447046,0.526,0.917471190505305,0.10000000000000002,0.1,0.10000000000000002,0.15,3.9461000123992562
coherent_pop_h3,coherent_multi_track_history,literature_euclidean,0.9421729357225074,0.9388538568042692,0.007064673068511741,0.02120943995493285,0.818752731309268,0.8352383280242537,0.08502712481425427,0.7273712697539165,0.8990224270482348,0.17165115729431824,0.004,0.9159317470219277,0.10000000000000002,0.1,0.12000000000000002,0.2,2.6011999580077827
coherent_pop_h3,coherent_multi_track_history,without_energy_cosine,0.9923832148067716,0.9919245588598646,0.0017983447008075738,0.00652419900707335,0.8968750184850891,0.9312240128626907,0.1023259885765246,0.7864901963923885,0.9772923799883124,0.19080218359592394,0.346,0.9201636094822535,0.10000000000000002,0.1,0.11000000000000001,0.2,3.90249997144565
coherent_pop_h3,coherent_multi_track_history,without_valence_cosine,0.9965484705719364,0.9964737834190995,0.0011000773566478628,0.004010640725161774,0.9155197984280783,0.9470708486621757,0.09738587076169214,0.8050689420555461,0.985729463989293,0.18066052193374682,0.48,0.8865806814736796,0.10000000000000002,0.1,0.10000000000000002,0.1,3.781300038099289
coherent_pop_h3,coherent_multi_track_history,without_energy_valence_cosine,0.9969269642224342,0.9962414757041196,0.0012958577778818862,0.0036485733717742663,0.9010507366899129,0.9351938327281328,0.09609743632657396,0.7857480260647353,0.9841114921336507,0.19836346606891542,0.352,0.8609179675006481,0.10000000000000002,0.1,0.09500000000000001,0.1,3.629299986641854
coherent_pop_h5,coherent_multi_track_history,current_cosine,0.9926725933062328,0.9922351444936585,0.001608838287427642,0.005770844767572836,0.9081630344153357,0.9405315807856376,0.09782725942570371,0.8119335130869666,0.9787929418935714,0.16685942880660476,0.414,0.9137763803313466,0.10000000000000002,0.1,0.09500000000000001,0.15,4.5264000073075294
coherent_pop_h5,coherent_multi_track_history,current_euclidean,0.921482498774394,0.9220478611263656,0.008519900331214119,0.02038485057213102,0.7707182967511996,0.7789378627529203,0.08512063512337342,0.6639107570973929,0.8731980987312937,0.20928734163390084,0.0,0.9231695356941321,0.10000000000000002,0.1,0.08833333333333335,0.1,2.4087000056169927
coherent_pop_h5,coherent_multi_track_history,equal_cosine,0.9913902833546568,0.9904940835541938,0.0023053018304197777,0.007622567207954956,0.8977286972920142,0.9369030501604583,0.10960236734660918,0.7738307125076994,0.9774061548905112,0.20357544238281178,0.382,0.9214956498778469,0.10000000000000002,0.1,0.10000000000000002,0.15,3.6056999815627933
coherent_pop_h5,coherent_multi_track_history,equal_euclidean,0.925074008368272,0.9245226311057273,0.01076033137032904,0.03309550088408897,0.7799225884548382,0.8057220752739527,0.09813124023248286,0.6354363132761999,0.8793912528955755,0.24395493961937564,0.0,0.925074008368272,0.10000000000000002,0.1,0.09333333333333335,0.1,2.61489994591102
coherent_pop_h5,coherent_multi_track_history,literature_cosine,0.9947619910254089,0.9950344952203949,0.0010217066387762548,0.002828241483664673,0.9214745599463365,0.9544084574415443,0.09763613651498224,0.8395388244601893,0.9836369267875552,0.14409810232736586,0.53,0.9146726788329357,0.10000000000000002,0.1,0.09500000000000001,0.15,3.6268000258132815
coherent_pop_h5,coherent_multi_track_history,literature_euclidean,0.9411924646617189,0.9376918551701532,0.007225850131454469,0.021006093220053534,0.8198222864567282,0.8365219442565646,0.08527364049910825,0.7271775939360182,0.9025183427449381,0.17534074880891992,0.004,0.9195922062458395,0.10000000000000002,0.1,0.12000000000000002,0.2,2.8328000335022807
coherent_pop_h5,coherent_multi_track_history,without_energy_cosine,0.9917340193167271,0.9918376578050483,0.0022192974633008667,0.008180344201207723,0.8963444571728513,0.9301398391246789,0.10409161522956947,0.7842793902397717,0.9767073601325426,0.1924279698927709,0.356,0.9049802511829944,0.10000000000000002,0.1,0.10000000000000002,0.15,3.820099984295666
coherent_pop_h5,coherent_multi_track_history,without_valence_cosine,0.9957895072714393,0.9956284505223556,0.001661994261186618,0.005667319378992675,0.9141934622828254,0.9468357426424379,0.09991432827906747,0.7983043426252892,0.985342209364671,0.18703786673938183,0.48,0.8860213959651674,0.10000000000000002,0.1,0.10000000000000002,0.1,4.271000041626394
coherent_pop_h5,coherent_multi_track_history,without_energy_valence_cosine,0.996659650217824,0.9966024162480673,0.001202882082517793,0.003623043566888584,0.9004226950196784,0.9344069443437713,0.10000461138152714,0.7828241775574731,0.9837260743160401,0.20090189675856696,0.406,0.8728468036742805,0.10000000000000002,0.1,0.10000000000000002,0.1,4.0191999869421124
coherent_rock_h1,coherent_multi_track_history,current_cosine,0.996374416018433,0.9966180352987827,0.0009927771931779205,0.0033790260290171847,0.8938170877294795,0.9400740318800163,0.12673615263942387,0.731307329969219,0.9856941820470082,0.2543868520777892,0.428,0.8843163643247595,0.12000000000000002,0.2,0.10333333333333335,0.2,3.827999986242503
